season,week,player_id,player_name,position,fantasy_points,replacement_points,porp,win_prob_replacement,win_prob_player,weekly_worp,starter_cutoff_rank,replacement_pool_start,replacement_pool_end,replacement_effective_rank,replacement_rank,win_model,opponent_score_mean,opponent_score_sd,carries,targets,receptions,pass_attempts,rush_yards,rec_yards,pass_yards,rush_tds,rec_tds,pass_tds,_merge,roster_state,volume,volume_metric,total_tds,scrimmage_yards
2023,1,8122,Zonovan Knight,RB,0.0,7.949999999999999,-7.949999999999999,0.3738653749999999,0.2849564453125,-0.0889089296874999,39.0,40.0,45.0,42.5,40.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,BENCHED,0.0,carries + targets,0.0,0.0
2023,1,8170,James Mitchell,TE,0.0,8.4,-8.4,0.4258146640625,0.3278975,-0.0979171640624999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,8205,Isiah Pacheco,RB,12.5,7.949999999999999,4.550000000000001,0.3738653749999999,0.4285521875,0.0546868125,39.0,40.0,45.0,42.5,40.0,empirical_monte_carlo,206.2799475,23.61275472325172,8.0,4.0,4.0,0.0,23.0,31.0,0.0,0.0,0.0,0.0,both,STARTED,12.0,carries + targets,0.0,54.0
2023,1,9998,Hendon Hooker,QB,0.0,13.079999999999998,-13.079999999999998,0.3137727109375,0.1850886875,-0.1286840234375,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,BENCHED,0.0,pass attempts + carries,0.0,0.0
2023,1,11053,Antoine Green,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,4046,Patrick Mahomes,QB,27.74,13.079999999999998,14.660000000000004,0.3137727109375,0.491231515625,0.1774588046875,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,206.2799475,23.61275472325172,6.0,0.0,0.0,39.0,45.0,0.0,226.0,0.0,0.0,2.0,both,STARTED,45.0,pass attempts + carries,2.0,45.0
2023,1,4171,Josh Reynolds,WR,14.0,9.0,5.0,0.3883809765625,0.44964065625,0.0612596796875,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,7.0,4.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,both,BENCHED,7.0,targets,0.0,80.0
2023,1,4323,Darrell Daniels,TE,0.0,8.4,-8.4,0.4258146640625,0.3278975,-0.0979171640624999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,6665,Jody Fortson,TE,0.0,8.4,-8.4,0.4258146640625,0.3278975,-0.0979171640624999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,6820,Clyde Edwards-Helaire,RB,5.6000000000000005,7.949999999999999,-2.3499999999999988,0.3738653749999999,0.346517890625,-0.0273474843749999,39.0,40.0,45.0,42.5,40.0,empirical_monte_carlo,206.2799475,23.61275472325172,6.0,1.0,1.0,0.0,22.0,7.0,0.0,0.0,0.0,0.0,both,STARTED,7.0,carries + targets,0.0,29.0
2023,1,8041,Shane Zylstra,TE,0.0,8.4,-8.4,0.4258146640625,0.3278975,-0.0979171640624999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,8148,Jameson Williams,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,BENCHED,0.0,targets,0.0,0.0
2023,1,8247,Gerrit Prince,TE,0.0,8.4,-8.4,0.4258146640625,0.3278975,-0.0979171640624999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,2161,Jerick McKinnon,RB,2.5,7.949999999999999,-5.449999999999999,0.3738653749999999,0.3117917578125,-0.0620736171874999,39.0,40.0,45.0,42.5,40.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,both,BENCHED,2.0,carries + targets,0.0,10.0
2023,1,2422,Blake Bell,TE,11.2,8.4,2.799999999999999,0.4258146640625,0.4598342656249999,0.0340196015624999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,3.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,both,FREE,3.0,targets,1.0,12.0
2023,1,5137,Richie James,WR,1.6,9.0,-7.4,0.3883809765625,0.3030529375,-0.0853280390624999,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,both,BENCHED,2.0,targets,0.0,6.0
2023,1,5892,David Montgomery,RB,19.1,7.949999999999999,11.150000000000002,0.3738653749999999,0.5101607890625,0.1362954140625,39.0,40.0,45.0,42.5,40.0,empirical_monte_carlo,206.2799475,23.61275472325172,21.0,0.0,0.0,0.0,74.0,0.0,0.0,1.0,0.0,0.0,both,STARTED,21.0,carries + targets,1.0,74.0
2023,1,6450,David Blough,QB,0.0,13.079999999999998,-13.079999999999998,0.3137727109375,0.1850886875,-0.1286840234375,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,pass attempts + carries,0.0,0.0
2023,1,8168,Skyy Moore,WR,0.6000000000000001,9.0,-8.4,0.3883809765625,0.2922103203125,-0.0961706562499999,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,both,STARTED,3.0,targets,0.0,4.0
2023,1,8413,Chris Oladokun,QB,0.0,13.079999999999998,-13.079999999999998,0.3137727109375,0.1850886875,-0.1286840234375,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,pass attempts + carries,0.0,0.0
2023,1,862,Blaine Gabbert,QB,0.0,13.079999999999998,-13.079999999999998,0.3137727109375,0.1850886875,-0.1286840234375,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,pass attempts + carries,0.0,0.0
2023,1,9221,Jahmyr Gibbs,RB,10.900000000000002,7.949999999999999,2.950000000000003,0.3738653749999999,0.4091275312499999,0.03526215625,39.0,40.0,45.0,42.5,40.0,empirical_monte_carlo,206.2799475,23.61275472325172,7.0,2.0,2.0,0.0,42.0,18.0,0.0,0.0,0.0,0.0,both,STARTED,9.0,carries + targets,0.0,60.0
2023,1,10212,Josh Whyle,TE,0.0,8.4,-8.4,0.4258146640625,0.3278975,-0.0979171640624999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,10222,Jayden Reed,WR,7.800000000000001,9.0,-1.1999999999999993,0.3883809765625,0.3740585781249999,-0.0143223984375,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,1.0,5.0,2.0,0.0,-2.0,48.0,0.0,0.0,0.0,0.0,both,BENCHED,5.0,targets,0.0,46.0
2023,1,10234,Derius Davis,WR,1.5,9.0,-7.5,0.3883809765625,0.301982875,-0.0863981015625,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,both,FREE,1.0,targets,0.0,5.0
2023,1,10862,Dorian Thompson-Robinson,QB,0.0,13.079999999999998,-13.079999999999998,0.3137727109375,0.1850886875,-0.1286840234375,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,BENCHED,0.0,pass attempts + carries,0.0,0.0
2023,1,11080,Malik Knowles,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,11115,Terrell Bynum,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,11140,Leonard Taylor,TE,0.0,8.4,-8.4,0.4258146640625,0.3278975,-0.0979171640624999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,11199,Emari Demercado,RB,0.0,7.949999999999999,-7.949999999999999,0.3738653749999999,0.2849564453125,-0.0889089296874999,39.0,40.0,45.0,42.5,40.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,BENCHED,0.0,carries + targets,0.0,0.0
2023,1,11216,Holton Ahlers,QB,0.0,13.079999999999998,-13.079999999999998,0.3137727109375,0.1850886875,-0.1286840234375,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,pass attempts + carries,0.0,0.0
2023,1,11381,Travis Vokolek,TE,0.0,8.4,-8.4,0.4258146640625,0.3278975,-0.0979171640624999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,11452,Jesse Matthews,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,11505,David Durden,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,11506,Jalen Moreno-Cropper,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,1346,Marquise Goodwin,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,2.0,targets,0.0,0.0
2023,1,1479,Keenan Allen,WR,16.1,9.0,7.100000000000001,0.3883809765625,0.475821234375,0.0874402578125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,2.0,9.0,6.0,0.0,6.0,76.0,0.0,0.0,0.0,0.0,both,STARTED,9.0,targets,0.0,82.0
2023,1,1837,Jimmy Garoppolo,QB,33.4,13.079999999999998,20.32,0.3137727109375,0.5621836718750001,0.2484109609375001,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,206.2799475,23.61275472325172,9.0,0.0,0.0,26.0,11.0,0.0,200.0,0.0,0.0,2.0,both,BENCHED,35.0,pass attempts + carries,2.0,11.0
2023,1,2078,Odell Beckham,WR,6.7,9.0,-2.3,0.3883809765625,0.3609802421875,-0.0274007343749999,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,3.0,2.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,both,STARTED,3.0,targets,0.0,37.0
2023,1,2216,Mike Evans,WR,19.1,9.0,10.1,0.3883809765625,0.5133613203124999,0.1249803437499999,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,10.0,6.0,0.0,0.0,66.0,0.0,0.0,1.0,0.0,both,STARTED,10.0,targets,1.0,66.0
2023,1,2251,Logan Thomas,TE,13.3,8.4,4.9,0.4258146640625,0.48569396875,0.0598793046875,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,8.0,4.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,both,FREE,8.0,targets,0.0,43.0
2023,1,2320,Melvin Gordon,RB,0.0,7.949999999999999,-7.949999999999999,0.3738653749999999,0.2849564453125,-0.0889089296874999,39.0,40.0,45.0,42.5,40.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,carries + targets,0.0,0.0
2023,1,2325,Nelson Agholor,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,2446,MyCole Pruitt,TE,0.0,8.4,-8.4,0.4258146640625,0.3278975,-0.0979171640624999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,2505,Darren Waller,TE,11.6,8.4,3.1999999999999997,0.4258146640625,0.464757875,0.0389432109374999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,5.0,3.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,both,BENCHED,5.0,targets,0.0,36.0
2023,1,312,Matthew Slater,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,3269,Chris Moore,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,1.0,targets,0.0,0.0
2023,1,3271,Tyler Higbee,TE,13.9,8.4,5.5,0.4258146640625,0.4930636640624999,0.0672489999999999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,3.0,3.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,both,STARTED,3.0,targets,0.0,49.0
2023,1,3976,Mitchell Trubisky,QB,0.0,13.079999999999998,-13.079999999999998,0.3137727109375,0.1850886875,-0.1286840234375,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,BENCHED,0.0,pass attempts + carries,0.0,0.0
2023,1,4033,David Njoku,TE,7.4,8.4,-1.0,0.4258146640625,0.4137674453125,-0.01204721875,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,3.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,both,STARTED,3.0,targets,0.0,24.0
2023,1,4080,Zay Jones,WR,18.0,9.0,9.0,0.3883809765625,0.499634796875,0.1112538203125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,7.0,5.0,0.0,0.0,55.0,0.0,0.0,1.0,0.0,both,BENCHED,7.0,targets,1.0,55.0
2023,1,4127,C.J. Beathard,QB,0.0,13.079999999999998,-13.079999999999998,0.3137727109375,0.1850886875,-0.1286840234375,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,pass attempts + carries,0.0,0.0
2023,1,4149,Jamaal Williams,RB,11.8,7.949999999999999,3.85,0.3738653749999999,0.4200473046875,0.0461819296875,39.0,40.0,45.0,42.5,40.0,empirical_monte_carlo,206.2799475,23.61275472325172,18.0,2.0,2.0,0.0,45.0,7.0,0.0,0.0,0.0,0.0,both,STARTED,20.0,carries + targets,0.0,52.0
2023,1,4197,Isaiah McKenzie,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
2023,1,4198,Jamal Agnew,WR,0.2,9.0,-8.8,0.3883809765625,0.2879011640625,-0.1004798124999999,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,-2.0
2023,1,4217,George Kittle,TE,8.9,8.4,0.5,0.4258146640625,0.431856578125,0.0060419140624999,23.0,24.0,29.0,26.5,24.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,6.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,both,STARTED,6.0,targets,0.0,19.0
2023,1,4218,Trent Taylor,WR,0.0,9.0,-9.0,0.3883809765625,0.2858034062499999,-0.1025775703125,46.0,47.0,52.0,49.5,47.0,empirical_monte_carlo,206.2799475,23.61275472325172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,FREE,0.0,targets,0.0,0.0
