season,player_id,player_name,position,games,fantasy_points,porp,worp,avg_replacement_points,avg_starter_cutoff_rank,avg_replacement_pool_start,avg_replacement_pool_end,avg_replacement_effective_rank,avg_replacement_rank,avg_replacement_win_prob,overall_rank,pos_rank
2025,00-0036264,Jordan Love,QB,15,247.14,128.73,1.77942084375,7.894,24.0,25.0,30.0,27.5,25.0,0.3360594885416666,42,16
2025,00-0033288,George Kittle,TE,11,190.0,132.65,1.7788590156250002,5.213636363636364,29.181818181818183,30.181818181818183,35.18181818181818,32.68181818181818,30.181818181818183,0.3904299453125,43,10
2025,00-0034796,Lamar Jackson,QB,13,228.85999999999999,121.72999999999999,1.7549196093750001,8.24076923076923,24.0,25.0,30.0,27.5,25.0,0.33886624819711536,44,17
2025,00-0034844,Saquon Barkley,RB,16,213.8,124.91,1.73780015625,5.555625,35.125,36.125,41.125,38.625,36.125,0.3746558603515625,45,13
2025,00-0034383,Dalton Schultz,TE,17,218.70000000000002,128.0,1.7141608125,5.335294117647059,28.647058823529413,29.647058823529413,34.64705882352941,32.14705882352941,29.647058823529413,0.3884795822610294,46,11
2025,00-0040122,Ashton Jeanty,RB,17,217.6,122.56,1.7029816484374998,5.590588235294118,34.88235294117647,35.88235294117647,40.88235294117647,38.38235294117647,35.88235294117647,0.37816937408088236,47,14
2025,00-0036275,D'Andre Swift,RB,16,211.6,122.64999999999999,1.6684893281250002,5.559375,35.3125,36.3125,41.3125,38.8125,36.3125,0.3766232734375,48,15
2025,00-0034869,Sam Darnold,QB,17,263.42,124.95,1.6646663359375002,8.145294117647058,24.0,25.0,30.0,27.5,25.0,0.338225703125,49,18
2025,00-0033090,Hunter Henry,TE,17,208.8,118.20000000000002,1.6381784296874997,5.329411764705882,29.176470588235293,30.176470588235293,35.1764705882353,32.6764705882353,30.176470588235293,0.3887247679227941,50,12
2025,00-0037834,Brock Purdy,QB,9,197.38,120.46,1.6179633281249999,8.546666666666667,24.0,25.0,30.0,27.5,25.0,0.34376229253472224,51,19
2025,00-0037239,Chris Olave,WR,16,220.0,124.1,1.60949259375,5.99375,44.8125,45.8125,50.8125,48.3125,45.8125,0.40151139306640626,52,6
2025,00-0031381,Davante Adams,WR,14,192.9,108.75,1.5085175625000002,6.010714285714286,44.57142857142857,45.57142857142857,50.57142857142857,48.07142857142857,45.57142857142857,0.4013720987723214,53,7
2025,00-0023459,Aaron Rodgers,QB,16,240.58,112.83000000000001,1.5036573984375,7.984375,24.0,25.0,30.0,27.5,25.0,0.33659099267578124,54,20
2025,00-0037228,Jaylen Warren,RB,16,197.1,108.15,1.494300140625,5.559375,34.5,35.5,40.5,38.0,35.5,0.3793796943359375,55,16
2025,00-0039150,Bryce Young,QB,16,240.04000000000002,108.07000000000001,1.480705171875,8.248125,24.0,25.0,30.0,27.5,25.0,0.33840121191406247,56,21
2025,00-0039163,C.J. Stroud,QB,14,224.54,110.41,1.465370859375,8.152142857142858,24.0,25.0,30.0,27.5,25.0,0.33140103125,57,22
2025,00-0038120,Breece Hall,RB,16,189.66,100.77,1.4432475781250003,5.555625,35.125,36.125,41.125,38.625,36.125,0.3746558603515625,58,17
2025,00-0040126,Colston Loveland,TE,16,194.1,109.75,1.4347470390625001,5.271875,29.0625,30.0625,35.0625,32.5625,30.0625,0.39166798779296874,59,13
2025,00-0039064,Zay Flowers,WR,17,200.3,98.75,1.3891302421875,5.973529411764707,44.35294117647059,45.35294117647059,50.35294117647059,47.85294117647059,45.35294117647059,0.4027526263786765,60,8
2025,00-0036554,Nico Collins,WR,15,190.70000000000002,99.7,1.3628588828125006,6.066666666666666,44.4,45.4,50.4,47.9,45.4,0.4023593067708333,61,9
2025,00-0036139,Rico Dowdle,RB,17,196.8,100.81,1.3287070937500003,5.646470588235295,34.35294117647059,35.35294117647059,40.35294117647059,37.85294117647059,35.35294117647059,0.3766967922794118,62,18
2025,00-0037238,Drake London,WR,12,167.9,94.6,1.2652218750000004,6.108333333333333,43.833333333333336,44.833333333333336,49.833333333333336,47.333333333333336,44.833333333333336,0.40417645572916666,63,10
2025,00-0040743,Tyler Shough,QB,11,169.96,92.08000000000001,1.2369327499999998,7.079999999999999,24.0,25.0,30.0,27.5,25.0,0.33394050142045456,64,23
2025,00-0030565,Geno Smith,QB,15,207.9,88.28,1.2365508359375,7.974666666666667,24.0,25.0,30.0,27.5,25.0,0.3350770484375,65,24
2025,00-0040734,TreVeyon Henderson,RB,17,188.70000000000002,92.71000000000001,1.2364917734375003,5.646470588235295,34.35294117647059,35.35294117647059,40.35294117647059,37.85294117647059,35.35294117647059,0.3766967922794118,66,19
2025,00-0040730,RJ Harvey,RB,17,183.1,87.71,1.2319047812500001,5.611176470588235,34.8235294117647,35.8235294117647,40.8235294117647,38.3235294117647,35.8235294117647,0.37634718841911763,67,20
2025,00-0036919,Kenny Gainwell,RB,17,184.8,89.6,1.2242909218750002,5.6000000000000005,34.88235294117647,35.88235294117647,40.88235294117647,38.38235294117647,35.88235294117647,0.37828473621323533,68,21
2025,00-0035676,A.J. Brown,WR,15,181.3,90.85000000000001,1.2207130390625,6.03,44.2,45.2,50.2,47.7,45.2,0.4019530088541667,69,11
2025,00-0036410,Tee Higgins,WR,15,182.1,92.9,1.217497578125,5.946666666666667,44.8,45.8,50.8,48.3,45.8,0.4040872072916667,70,12
2025,00-0036358,CeeDee Lamb,WR,13,163.4,86.45,1.2112848984375002,5.9192307692307695,44.76923076923077,45.76923076923077,50.76923076923077,48.26923076923077,45.76923076923077,0.4041325222355769,71,13
2025,00-0038996,Tucker Kraft,TE,8,133.2,89.3,1.2059956640625,5.4875,29.25,30.25,35.25,32.75,30.25,0.388939552734375,72,14
2025,00-0030061,Zach Ertz,TE,13,151.4,81.6,1.1937441640625,5.369230769230769,28.46153846153846,29.46153846153846,34.46153846153846,31.96153846153846,29.46153846153846,0.38625719771634615,73,15
2025,00-0037240,Jameson Williams,WR,17,187.4,85.0,1.17694453125,6.023529411764706,44.0,45.0,50.0,47.5,45.0,0.4029148524816176,74,14
2025,00-0038933,Dalton Kincaid,TE,12,145.6,79.35000000000001,1.1664637265625,5.520833333333333,28.166666666666668,29.166666666666668,34.166666666666664,31.666666666666668,29.166666666666668,0.38637467838541667,75,16
2025,00-0038134,Kenneth Walker III,RB,17,176.4,81.36,1.1552498124999997,5.590588235294118,34.88235294117647,35.88235294117647,40.88235294117647,38.38235294117647,35.88235294117647,0.37816937408088236,76,22
2025,00-0039165,Zach Charbonnet,RB,16,171.4,82.41,1.149394890625,5.561875000000001,34.9375,35.9375,40.9375,38.4375,35.9375,0.37753940234375,77,23
2025,00-0039793,AJ Barner,TE,17,173.3,83.2,1.1426544140624997,5.3,29.11764705882353,30.11764705882353,35.11764705882353,32.61764705882353,30.11764705882353,0.3886983478860294,78,17
2025,00-0036875,Rhamondre Stevenson,RB,14,162.8,83.21000000000001,1.139822421875,5.6850000000000005,34.42857142857143,35.42857142857143,40.42857142857143,37.92857142857143,35.42857142857143,0.3751446529017857,79,24
2025,00-0034348,Courtland Sutton,WR,17,182.70000000000002,80.6,1.1296273437500002,6.005882352941177,44.470588235294116,45.470588235294116,50.470588235294116,47.970588235294116,45.470588235294116,0.4033087987132353,80,15
2025,00-0039065,Sam LaPorta,TE,9,126.9,78.45,1.1137122499999998,5.383333333333334,29.444444444444443,30.444444444444443,35.44444444444444,32.94444444444444,30.444444444444443,0.3844454513888889,81,18
2025,00-0038935,Brenton Strange,TE,12,141.0,75.65,1.1075671093750001,5.445833333333333,28.5,29.5,34.5,32.0,29.5,0.38682400911458337,82,19
2025,00-0040784,Quinshon Judkins,RB,14,156.8,78.51,1.0992470546875002,5.592142857142858,35.285714285714285,36.285714285714285,41.285714285714285,38.785714285714285,36.285714285714285,0.3761722667410714,83,25
2025,00-0036945,Justin Fields,QB,9,144.66,71.9,1.0781795859374999,8.084444444444445,24.0,25.0,30.0,27.5,25.0,0.3312991059027778,84,25
2025,00-0039067,Rashee Rice,WR,8,123.60000000000001,78.45,1.0762770703124998,5.643750000000001,45.125,46.125,51.125,48.625,46.125,0.4058377705078125,85,16
2025,00-0036442,Joe Burrow,QB,8,144.46,77.00999999999999,1.063423359375,8.43125,24.0,25.0,30.0,27.5,25.0,0.3315196171875,86,26
2025,00-0040124,Tetairoa McMillan,WR,17,178.4,75.9,1.0471852187500001,6.029411764705882,44.470588235294116,45.470588235294116,50.470588235294116,47.970588235294116,45.470588235294116,0.4033010919117647,87,17
2025,00-0036244,Colby Parkinson,TE,14,151.3,78.4,1.0177611953124994,5.207142857142857,28.928571428571427,29.928571428571427,34.92857142857143,32.42857142857143,29.928571428571427,0.38686469810267854,88,20
2025,00-0036212,Tua Tagovailoa,QB,14,190.7,75.83,1.0095250859375,8.205,24.0,25.0,30.0,27.5,25.0,0.33558193917410717,89,27
2025,00-0038117,Wan'Dale Robinson,WR,16,171.9,75.15,1.0083391796874999,6.046875,44.8125,45.8125,50.8125,48.3125,45.8125,0.4028999208984375,90,18
2025,00-0039361,Bucky Irving,RB,10,123.5,66.25,1.0051039921874998,5.7250000000000005,36.5,37.5,42.5,40.0,37.5,0.376038825,91,26
2025,00-0038559,Michael Wilson,WR,17,181.6,79.2,1.0007448515625001,6.023529411764706,44.0,45.0,50.0,47.5,45.0,0.4029148524816176,92,19
2025,00-0038544,Quentin Johnston,WR,13,145.7,66.0,0.9932702343750002,6.130769230769231,44.30769230769231,45.30769230769231,50.30769230769231,47.80769230769231,45.30769230769231,0.40136363161057687,93,20
2025,00-0037664,Alec Pierce,WR,15,159.8,71.2,0.9911317109375,5.906666666666667,44.46666666666667,45.46666666666667,50.46666666666667,47.96666666666667,45.46666666666667,0.40274164635416665,94,21
2025,00-0039923,J.J. McCarthy,QB,10,149.38,72.8,0.9862105859375001,7.6579999999999995,24.0,25.0,30.0,27.5,25.0,0.33278897265624996,95,28
2025,00-0035261,Tony Pollard,RB,17,169.3,73.26,0.9778154296874999,5.649411764705882,34.529411764705884,35.529411764705884,40.529411764705884,38.029411764705884,35.529411764705884,0.37767994301470587,96,27
2025,00-0040189,Oronde Gadsden II,TE,15,155.9,77.25000000000001,0.9718862499999997,5.243333333333334,29.0,30.0,35.0,32.5,30.0,0.3867609703125,97,21
2025,00-0040666,Omarion Hampton,RB,9,119.7,68.06,0.9615033359374998,5.737777777777778,35.77777777777778,36.77777777777778,41.77777777777778,39.27777777777778,36.77777777777778,0.37355625,98,28
2025,00-0038129,Cade Otton,TE,15,151.7,72.25000000000001,0.9470834140624997,5.296666666666667,28.533333333333335,29.533333333333335,34.53333333333333,32.03333333333333,29.533333333333335,0.39011663750000003,99,22
2025,00-0040715,Cam Skattebo,RB,8,115.7,70.26,0.9465608906249999,5.68,33.25,34.25,39.25,36.75,34.25,0.3693198828125,100,29
2025,00-0035640,DK Metcalf,WR,15,157.70000000000002,68.35,0.9418176953125005,5.956666666666667,44.53333333333333,45.53333333333333,50.53333333333333,48.03333333333333,45.53333333333333,0.4018633723958333,101,22
2025,00-0040129,Emeka Egbuka,WR,17,164.2,63.1,0.9379376562499999,5.947058823529412,44.35294117647059,45.35294117647059,50.35294117647059,47.85294117647059,45.35294117647059,0.40280909512867646,102,23
2025,00-0039847,Theo Johnson,TE,15,150.3,68.95,0.9217195312499997,5.423333333333333,28.733333333333334,29.733333333333334,34.733333333333334,32.233333333333334,29.733333333333334,0.38835638958333335,103,23
2025,00-0036613,Jaylen Waddle,WR,16,162.12,65.77,0.9179704765625001,6.0218750000000005,44.8125,45.8125,50.8125,48.3125,45.8125,0.402908109375,104,24
2025,00-0039910,Jayden Daniels,QB,7,120.28,64.5,0.885195265625,7.968571428571429,24.0,25.0,30.0,27.5,25.0,0.3201501060267857,105,29
2025,00-0034753,Mark Andrews,TE,17,155.0,64.25,0.8844464062499999,5.338235294117647,28.764705882352942,29.764705882352942,34.76470588235294,32.26470588235294,29.764705882352942,0.3890202109375,106,24
2025,00-0032268,Marcus Mariota,QB,10,139.5,61.57000000000001,0.8804750546874998,7.792999999999999,24.0,25.0,30.0,27.5,25.0,0.3443602515625,107,30
2025,00-0031588,Stefon Diggs,WR,17,167.8,65.3,0.8756564609375002,6.029411764705882,44.470588235294116,45.470588235294116,50.470588235294116,47.970588235294116,45.470588235294116,0.4033010919117647,108,25
2025,00-0035685,David Montgomery,RB,17,154.92000000000002,59.88,0.8713279921874999,5.590588235294118,34.88235294117647,35.88235294117647,40.88235294117647,38.38235294117647,35.88235294117647,0.37816937408088236,109,30
2025,00-0036252,Michael Pittman,WR,17,162.4,60.75,0.8612170390625004,5.979411764705882,44.470588235294116,45.470588235294116,50.470588235294116,47.970588235294116,45.470588235294116,0.4019942421875,110,26
2025,00-0035719,Deebo Samuel Sr.,WR,16,152.20000000000002,55.85,0.8456827109375,6.0218750000000005,44.375,45.375,50.375,47.875,45.375,0.4027970048828125,111,27
2025,00-0026158,Joe Flacco,QB,13,166.66,63.89,0.841009390625,7.905384615384615,24.0,25.0,30.0,27.5,25.0,0.3359602974759615,112,31
2025,00-0036972,Mac Jones,QB,11,142.04,61.17,0.8409808984374999,7.3518181818181825,24.0,25.0,30.0,27.5,25.0,0.33052110866477274,113,32
2025,00-0037809,Chig Okonkwo,TE,17,152.0,61.10000000000001,0.838855546875,5.347058823529412,28.941176470588236,29.941176470588236,34.94117647058823,32.44117647058823,29.941176470588236,0.3887283708639706,114,25
2025,00-0036322,Justin Jefferson,WR,17,159.5,57.85,0.8340349140625003,5.979411764705882,44.529411764705884,45.529411764705884,50.529411764705884,48.029411764705884,45.529411764705884,0.40316759329044116,115,28
2025,00-0036158,J.K. Dobbins,RB,10,110.4,54.21000000000001,0.80137640625,5.619,33.1,34.1,39.1,36.6,34.1,0.37265933906250004,116,31
2025,00-0038124,Christian Watson,WR,10,114.9,57.55,0.79962659375,5.735,44.3,45.3,50.3,47.8,45.3,0.40654906953125,117,29
2025,00-0035229,T.J. Hockenson,TE,15,138.3,56.85,0.7967952265624997,5.430000000000001,28.133333333333333,29.133333333333333,34.13333333333333,31.633333333333333,29.133333333333333,0.38807851250000003,118,26
2025,00-0040676,Cam Ward,QB,17,200.66,63.59,0.7934305000000001,8.062941176470588,24.0,25.0,30.0,27.5,25.0,0.3364329319852941,119,33
2025,00-0036912,DeVonta Smith,WR,17,163.3,62.199999999999996,0.792699984375,5.947058823529412,44.35294117647059,45.35294117647059,50.35294117647059,47.85294117647059,45.35294117647059,0.40280909512867646,120,30
2025,00-0039919,Rome Odunze,WR,12,124.10000000000001,52.4,0.7820827656250001,5.9750000000000005,44.75,45.75,50.75,48.25,45.75,0.40018817122395833,121,31
2025,00-0037112,Jake Tonges,TE,10,110.30000000000001,53.6,0.7754782109375,5.67,28.0,29.0,34.0,31.5,29.0,0.38989409296875,122,27
2025,00-0039384,Tyrone Tracy Jr.,RB,15,142.8,58.4,0.7542986406250001,5.626666666666667,34.13333333333333,35.13333333333333,40.13333333333333,37.63333333333333,35.13333333333333,0.37907969062499997,123,32
2025,00-0036259,Jauan Jennings,WR,15,145.8,55.95,0.7488383125,5.99,44.266666666666666,45.266666666666666,50.266666666666666,47.766666666666666,45.266666666666666,0.40336899062500003,124,32
2025,00-0031610,Darren Waller,TE,9,100.7,52.150000000000006,0.7136194609375,5.394444444444444,28.333333333333332,29.333333333333332,34.333333333333336,31.833333333333332,29.333333333333332,0.38262750954861113,125,28
2025,00-0039915,Ladd McConkey,WR,16,147.9,51.550000000000004,0.7134333437500002,6.0218750000000005,44.8125,45.8125,50.8125,48.3125,45.8125,0.402908109375,126,33
2025,00-0039917,Michael Penix Jr.,QB,9,126.28,49.3,0.6991565078125,8.553333333333335,24.0,25.0,30.0,27.5,25.0,0.33941074479166666,127,34
2025,00-0036894,Pat Freiermuth,TE,15,134.1,55.00000000000001,0.6905818437499998,5.2733333333333325,29.066666666666666,30.066666666666666,35.06666666666667,32.56666666666667,30.066666666666666,0.39312508802083335,128,29
2025,00-0034960,Jakobi Meyers,WR,16,138.3,41.650000000000006,0.6319727421875001,6.040625,43.875,44.875,49.875,47.375,44.875,0.4023784370117187,129,34
2025,00-0037816,Romeo Doubs,WR,16,137.9,42.8,0.6153572265625001,5.9437500000000005,44.5,45.5,50.5,48.0,45.5,0.4025421713867187,130,35
2025,00-0037740,Garrett Wilson,WR,7,81.5,37.6,0.6100829296875001,6.271428571428572,45.0,46.0,51.0,48.5,46.0,0.3973209821428571,131,36
2025,00-0033885,David Njoku,TE,11,102.8,42.55,0.606035390625,5.4772727272727275,27.727272727272727,28.727272727272727,33.72727272727273,31.227272727272727,28.727272727272727,0.3864127776988637,132,30
2025,00-0040583,Woody Marks,RB,16,133.1,44.26,0.6041132578125,5.5525,34.4375,35.4375,40.4375,37.9375,35.4375,0.3763807548828125,133,33
2025,00-0034827,DJ Moore,WR,17,147.18,46.33,0.6012847656250002,5.932352941176471,44.1764705882353,45.1764705882353,50.1764705882353,47.6764705882353,45.1764705882353,0.4029643864889706,134,37
2025,00-0033881,Evan Engram,TE,16,127.8,41.25,0.5992525625000003,5.409375,28.5625,29.5625,34.5625,32.0625,29.5625,0.38742440771484377,135,31
2025,00-0038606,Parker Washington,WR,16,143.70000000000002,46.1,0.5948662656250001,6.1000000000000005,44.0,45.0,50.0,47.5,45.0,0.402961181640625,136,38
2025,00-0033923,Kareem Hunt,RB,17,136.4,40.35999999999999,0.5909175625,5.649411764705882,34.529411764705884,35.529411764705884,40.529411764705884,38.029411764705884,35.529411764705884,0.37767994301470587,137,34
