league_id,season,week,capacity,bench,draws,QB,RB,WR,TE,mean_opportunity,gap_to_window_best
1180084795436826624,2025,4,22,12,64,3,6,12,1,4.104518107499999,0.34632238000000015
1180084795436826624,2025,4,22,12,64,3,7,8,4,4.3879650962499985,0.06287539125000041
1180084795436826624,2025,4,22,12,64,3,7,9,3,4.396904689999998,0.053935797500001215
1180084795436826624,2025,4,22,12,64,3,7,10,2,4.274173227499999,0.17666726000000033
1180084795436826624,2025,4,22,12,64,3,7,11,1,4.112011701249998,0.33882878625000057
1180084795436826624,2025,4,22,12,64,3,8,7,4,4.351684138749998,0.09915634875000112
1180084795436826624,2025,4,22,12,64,3,8,8,3,4.3609409237499985,0.08989956375000041
1180084795436826624,2025,4,22,12,64,3,8,9,2,4.264041384999999,0.1867991025000002
1180084795436826624,2025,4,22,12,64,3,8,10,1,4.056976176249998,0.39386431125000065
1180084795436826624,2025,4,22,12,64,3,9,6,4,4.360711609999998,0.09012887750000065
1180084795436826624,2025,4,22,12,64,3,9,7,3,4.349986114999998,0.10085437250000062
1180084795436826624,2025,4,22,12,64,3,9,8,2,4.252185119999998,0.19865536750000068
1180084795436826624,2025,4,22,12,64,3,9,9,1,4.072636477499999,0.37820401000000015
1180084795436826624,2025,4,22,12,64,4,2,12,4,4.174195288749999,0.2766451987499998
1180084795436826624,2025,4,22,12,64,4,3,11,4,4.329118531249998,0.12172195625000093
1180084795436826624,2025,4,22,12,64,4,3,12,3,4.297319408749999,0.15352107874999987
1180084795436826624,2025,4,22,12,64,4,4,10,4,4.330013658749999,0.12082682875000028
1180084795436826624,2025,4,22,12,64,4,4,11,3,4.355569739999998,0.09527074750000075
1180084795436826624,2025,4,22,12,64,4,4,12,2,4.217365214999998,0.23347527250000066
1180084795436826624,2025,4,22,12,64,4,5,9,4,4.4110952037499995,0.039745283749999416
1180084795436826624,2025,4,22,12,64,4,5,10,3,4.394101868749998,0.05673861875000075
1180084795436826624,2025,4,22,12,64,4,5,11,2,4.3142019937499985,0.13663849375000048
1180084795436826624,2025,4,22,12,64,4,5,12,1,4.091038636249999,0.3598018512500003
1180084795436826624,2025,4,22,12,64,4,6,8,4,4.432856217499999,0.017984270000000357
1180084795436826624,2025,4,22,12,64,4,6,9,3,4.442346449999999,0.008494037500000218
1180084795436826624,2025,4,22,12,64,4,6,10,2,4.3196149875,0.13122549999999933
1180084795436826624,2025,4,22,12,64,4,6,11,1,4.156299827499998,0.2945406600000009
1180084795436826624,2025,4,22,12,64,4,7,7,4,4.398555624999998,0.05228486250000053
1180084795436826624,2025,4,22,12,64,4,7,8,3,4.408043918749998,0.04279656875000093
1180084795436826624,2025,4,22,12,64,4,7,9,2,4.311144379999998,0.13969610750000072
1180084795436826624,2025,4,22,12,64,4,7,10,1,4.105114738749998,0.3457257487500005
1180084795436826624,2025,4,22,12,64,4,8,6,4,4.382483342499999,0.06835714500000023
1180084795436826624,2025,4,22,12,64,4,8,7,3,4.371969358749999,0.07887112875000035
1180084795436826624,2025,4,22,12,64,4,8,8,2,4.273686087499998,0.17715440000000093
1180084795436826624,2025,4,22,12,64,4,8,9,1,4.0947392224999986,0.3561012650000004
1180084795436826624,2025,4,22,12,64,4,9,5,4,4.313686499999999,0.13715398749999963
1180084795436826624,2025,4,22,12,64,4,9,6,3,4.380031786249999,0.07080870124999983
1180084795436826624,2025,4,22,12,64,4,9,7,2,4.261198574999998,0.18964191250000084
1180084795436826624,2025,4,22,12,64,4,9,8,1,4.081363102499999,0.3694773849999997
1180084795436826624,2025,4,22,12,64,5,2,11,4,4.2226219024999985,0.22821858500000047
1180084795436826624,2025,4,22,12,64,5,2,12,3,4.190650331249999,0.2601901562500002
1180084795436826624,2025,4,22,12,64,5,3,10,4,4.320650336249999,0.13019015124999989
1180084795436826624,2025,4,22,12,64,5,3,11,3,4.345746022499998,0.10509446500000053
1180084795436826624,2025,4,22,12,64,5,3,12,2,4.206127802499998,0.24471268500000054
1180084795436826624,2025,4,22,12,64,5,4,9,4,4.364437332499999,0.08640315500000018
1180084795436826624,2025,4,22,12,64,5,4,10,3,4.346863058749999,0.10397742875000038
1180084795436826624,2025,4,22,12,64,5,4,11,2,4.266045159999998,0.18479532750000072
1180084795436826624,2025,4,22,12,64,5,4,12,1,4.041261503749999,0.40957898375000035
1180084795436826624,2025,4,22,12,64,5,5,8,4,4.419950953749999,0.03088953374999992
1180084795436826624,2025,4,22,12,64,5,5,9,3,4.428684494999999,0.02215599250000011
1180084795436826624,2025,4,22,12,64,5,5,10,2,4.303337806249999,0.14750268124999977
1180084795436826624,2025,4,22,12,64,5,5,11,1,4.140107243749998,0.31073324375000055
1180084795436826624,2025,4,22,12,64,5,6,7,4,4.441702096249999,0.0091383912499996
1180084795436826624,2025,4,22,12,64,5,6,8,3,4.450840487499999,0.0
1180084795436826624,2025,4,22,12,64,5,6,9,2,4.354013826249998,0.09682666125000061
1180084795436826624,2025,4,22,12,64,5,6,10,1,4.146764452499999,0.3040760349999996
1180084795436826624,2025,4,22,12,64,5,7,6,4,4.427855869999998,0.02298461750000058
1180084795436826624,2025,4,22,12,64,5,7,7,3,4.416926456249999,0.03391403125000014
1180084795436826624,2025,4,22,12,64,5,7,8,2,4.318254522499998,0.13258596500000053
1180084795436826624,2025,4,22,12,64,5,7,9,1,4.139658566249999,0.3111819212500002
1180084795436826624,2025,4,22,12,64,5,8,5,4,4.3342474387499985,0.11659304875000043
1180084795436826624,2025,4,22,12,64,5,8,6,3,4.400271976249998,0.050568511250000725
1180084795436826624,2025,4,22,12,64,5,8,7,2,4.280799683749999,0.17004080375000008
1180084795436826624,2025,4,22,12,64,5,8,8,1,4.100020193749999,0.35082029375
1180084795436826624,2025,4,22,12,64,5,9,4,4,4.2978090587499995,0.15303142874999942
1180084795436826624,2025,4,22,12,64,5,9,5,3,4.3312140562499994,0.1196264312499995
1180084795436826624,2025,4,22,12,64,5,9,6,2,4.288296319999999,0.16254416750000011
1180084795436826624,2025,4,22,12,64,5,9,7,1,4.088098903749999,0.3627415837500001
1180084795436826624,2025,8,15,5,64,1,2,8,4,3.0645471337499997,0.6409743674999993
1180084795436826624,2025,8,15,5,64,1,2,9,3,3.0647348124999994,0.6407866887499996
1180084795436826624,2025,8,15,5,64,1,2,10,2,2.906523591249999,0.7989979099999998
1180084795436826624,2025,8,15,5,64,1,2,11,1,2.8036366187499993,0.9018848824999997
1180084795436826624,2025,8,15,5,64,1,3,7,4,3.192388638749999,0.5131328625
1180084795436826624,2025,8,15,5,64,1,3,8,3,3.240933912499999,0.4645875887499997
1180084795436826624,2025,8,15,5,64,1,3,9,2,3.0897126224999996,0.6158088787499993
1180084795436826624,2025,8,15,5,64,1,3,10,1,2.9898103574999992,0.7157111437499997
1180084795436826624,2025,8,15,5,64,1,4,6,4,3.2219432437499993,0.4835782574999996
1180084795436826624,2025,8,15,5,64,1,4,7,3,3.3187395999999993,0.38678190124999956
1180084795436826624,2025,8,15,5,64,1,4,8,2,3.213960844999999,0.4915606562499999
1180084795436826624,2025,8,15,5,64,1,4,9,1,3.121434182499999,0.58408731875
1180084795436826624,2025,8,15,5,64,1,5,5,4,3.1942738887499993,0.5112476124999996
1180084795436826624,2025,8,15,5,64,1,5,6,3,3.276539252499999,0.4289822487499997
1180084795436826624,2025,8,15,5,64,1,5,7,2,3.2196119312499993,0.48590956999999957
1180084795436826624,2025,8,15,5,64,1,5,8,1,3.176083464999999,0.5294380362499997
1180084795436826624,2025,8,15,5,64,1,6,4,4,3.1563368237499994,0.5491846774999996
1180084795436826624,2025,8,15,5,64,1,6,5,3,3.269239643749999,0.43628185750000004
1180084795436826624,2025,8,15,5,64,1,6,6,2,3.199012451249999,0.50650905
1180084795436826624,2025,8,15,5,64,1,6,7,1,3.203909736249999,0.5016117649999998
1180084795436826624,2025,8,15,5,64,1,7,3,4,3.0779903249999996,0.6275311762499993
1180084795436826624,2025,8,15,5,64,1,7,4,3,3.163326254999999,0.5421952462499999
1180084795436826624,2025,8,15,5,64,1,7,5,2,3.1239946812499992,0.5815268199999997
1180084795436826624,2025,8,15,5,64,1,7,6,1,3.114644384999999,0.5908771162499997
1180084795436826624,2025,8,15,5,64,1,8,3,3,3.107738187499999,0.5977833137499999
1180084795436826624,2025,8,15,5,64,1,8,4,2,3.041319582499999,0.6642019187499999
1180084795436826624,2025,8,15,5,64,1,8,5,1,3.063143634999999,0.6423778662499999
1180084795436826624,2025,8,15,5,64,1,9,3,2,2.9377699174999994,0.7677515837499995
1180084795436826624,2025,8,15,5,64,1,9,4,1,2.930716802499999,0.7748046987499997
1180084795436826624,2025,8,15,5,64,2,2,7,4,3.367994809999999,0.3375266912499999
1180084795436826624,2025,8,15,5,64,2,2,8,3,3.414349128749999,0.2911723724999997
1180084795436826624,2025,8,15,5,64,2,2,9,2,3.264439602499999,0.4410818987499998
1180084795436826624,2025,8,15,5,64,2,2,10,1,3.1648232162499994,0.5406982849999995
1180084795436826624,2025,8,15,5,64,2,3,6,4,3.447908913749999,0.2576125874999997
1180084795436826624,2025,8,15,5,64,2,3,7,3,3.544981452499999,0.16054004874999972
1180084795436826624,2025,8,15,5,64,2,3,8,2,3.441033322499999,0.26448817874999975
1180084795436826624,2025,8,15,5,64,2,3,9,1,3.3488127837499997,0.3567087174999992
1180084795436826624,2025,8,15,5,64,2,4,5,4,3.4924334575,0.21308804374999912
1180084795436826624,2025,8,15,5,64,2,4,6,3,3.573459452499999,0.13206204874999994
1180084795436826624,2025,8,15,5,64,2,4,7,2,3.5192476999999993,0.1862738012499996
1180084795436826624,2025,8,15,5,64,2,4,8,1,3.4735484987499987,0.2319730025000002
1180084795436826624,2025,8,15,5,64,2,5,4,4,3.4318711674999993,0.2736503337499996
1180084795436826624,2025,8,15,5,64,2,5,5,3,3.544458618749999,0.1610628825
1180084795436826624,2025,8,15,5,64,2,5,6,2,3.475655411249999,0.2298660899999998
1180084795436826624,2025,8,15,5,64,2,5,7,1,3.480965259999999,0.22455624124999973
1180084795436826624,2025,8,15,5,64,2,6,3,4,3.420021244999999,0.28550025624999975
1180084795436826624,2025,8,15,5,64,2,6,4,3,3.505574907499999,0.19994659375
1180084795436826624,2025,8,15,5,64,2,6,5,2,3.467320871249999,0.2382006299999997
1180084795436826624,2025,8,15,5,64,2,6,6,1,3.4593751399999992,0.24614636124999967
1180084795436826624,2025,8,15,5,64,2,7,3,3,3.425977799999999,0.2795437012499997
1180084795436826624,2025,8,15,5,64,2,7,4,2,3.3608281587499995,0.3446933424999994
1180084795436826624,2025,8,15,5,64,2,7,5,1,3.384866721249999,0.3206547799999999
1180084795436826624,2025,8,15,5,64,2,8,3,2,3.3053585299999995,0.40016297124999944
1180084795436826624,2025,8,15,5,64,2,8,4,1,3.300226627499999,0.40529487374999995
1180084795436826624,2025,8,15,5,64,2,9,3,1,3.1955451987499996,0.5099763024999993
1180084795436826624,2025,8,15,5,64,3,2,6,4,3.4838009099999994,0.22172059124999954
1180084795436826624,2025,8,15,5,64,3,2,7,3,3.581089017499999,0.12443248374999971
1180084795436826624,2025,8,15,5,64,3,2,8,2,3.478363308749999,0.2271581924999997
1180084795436826624,2025,8,15,5,64,3,2,9,1,3.3863895887499993,0.3191319124999996
1180084795436826624,2025,8,15,5,64,3,3,5,4,3.5797910062499994,0.12573049499999955
1180084795436826624,2025,8,15,5,64,3,3,6,3,3.660879863749999,0.04464163749999983
1180084795436826624,2025,8,15,5,64,3,3,7,2,3.606949409999999,0.09857209124999988
1180084795436826624,2025,8,15,5,64,3,3,8,1,3.563319753749999,0.1422017474999997
1180084795436826624,2025,8,15,5,64,3,4,4,4,3.5912989362499994,0.1142225649999995
1180084795436826624,2025,8,15,5,64,3,4,5,3,3.705521501249999,0.0
1180084795436826624,2025,8,15,5,64,3,4,6,2,3.635584621249999,0.06993687999999976
1180084795436826624,2025,8,15,5,64,3,4,7,1,3.640908831249999,0.06461266999999982
1180084795436826624,2025,8,15,5,64,3,5,3,4,3.556376647499999,0.14914485374999975
1180084795436826624,2025,8,15,5,64,3,5,4,3,3.643617598749999,0.06190390250000011
1180084795436826624,2025,8,15,5,64,3,5,5,2,3.606301287499999,0.09922021374999979
1180084795436826624,2025,8,15,5,64,3,5,6,1,3.5977436212499994,0.10777787999999955
1180084795436826624,2025,8,15,5,64,3,6,3,3,3.631082968749999,0.07443853249999988
1180084795436826624,2025,8,15,5,64,3,6,4,2,3.5663927587499993,0.13912874249999962
1180084795436826624,2025,8,15,5,64,3,6,5,1,3.5899720674999993,0.1155494337499996
1180084795436826624,2025,8,15,5,64,3,7,3,2,3.487547692499999,0.21797380875000005
1180084795436826624,2025,8,15,5,64,3,7,4,1,3.482843569999999,0.2226779312499998
1180084795436826624,2025,8,15,5,64,3,8,3,1,3.4264032887499996,0.27911821249999935
1180084795436826624,2025,8,15,5,64,4,2,5,4,3.4155111037499992,0.2900103974999997
1180084795436826624,2025,8,15,5,64,4,2,6,3,3.497032473749999,0.20848902749999976
1180084795436826624,2025,8,15,5,64,4,2,7,2,3.4423630749999994,0.2631584262499995
1180084795436826624,2025,8,15,5,64,4,2,8,1,3.3977863262499994,0.3077351749999995
1180084795436826624,2025,8,15,5,64,4,3,4,4,3.477810156249999,0.2277113449999999
1180084795436826624,2025,8,15,5,64,4,3,5,3,3.592173942499999,0.11334755874999969
1180084795436826624,2025,8,15,5,64,4,3,6,2,3.5215523537499993,0.1839691474999996
1180084795436826624,2025,8,15,5,64,4,3,7,1,3.526226193749999,0.1792953074999999
1180084795436826624,2025,8,15,5,64,4,4,3,4,3.5171357174999986,0.18838578375000026
1180084795436826624,2025,8,15,5,64,4,4,4,3,3.604166629999999,0.10135487124999987
1180084795436826624,2025,8,15,5,64,4,4,5,2,3.564047867499999,0.14147363375
1180084795436826624,2025,8,15,5,64,4,4,6,1,3.554687411249999,0.15083409000000003
1180084795436826624,2025,8,15,5,64,4,5,3,3,3.569565091249999,0.13595640999999992
1180084795436826624,2025,8,15,5,64,4,5,4,2,3.5038673187499993,0.20165418249999956
1180084795436826624,2025,8,15,5,64,4,5,5,1,3.5258082762499994,0.17971322499999953
1180084795436826624,2025,8,15,5,64,4,6,3,2,3.4921071037499996,0.21341439749999935
1180084795436826624,2025,8,15,5,64,4,6,4,1,3.485215878749999,0.22030562249999974
1180084795436826624,2025,8,15,5,64,4,7,3,1,3.408557914999999,0.29696358624999997
1180084795436826624,2025,8,15,5,64,5,2,4,4,3.305944996249999,0.39957650499999975
