league_id,season,stratum,roster_id,week,baseline_size,active_capacity,position,baseline_position_count,candidate_count,mean_gain,chance_gain_ge_050
920523240571850752,2023,1QB,5,11,14,24,WR,5,5,0.01494950399999997,0.0
920523240571850752,2023,1QB,5,11,14,24,TE,2,1,0.02978904000000071,0.0
920523240571850752,2023,1QB,1,12,19,24,QB,2,1,0.0,0.0
920523240571850752,2023,1QB,1,12,19,24,RB,3,1,0.0,0.0
920523240571850752,2023,1QB,1,12,19,24,WR,10,1,0.03379688000000014,0.0
920523240571850752,2023,1QB,1,12,19,24,TE,4,1,0.0,0.0
920523240571850752,2023,1QB,5,12,14,24,RB,4,3,0.06307042666666678,0.0
920523240571850752,2023,1QB,5,12,14,24,WR,5,5,0.02212654399999998,0.0
920523240571850752,2023,1QB,5,12,14,24,TE,2,1,0.02978904000000071,0.0
920523240571850752,2023,1QB,5,13,14,24,RB,4,3,0.06307042666666647,0.0
920523240571850752,2023,1QB,5,13,14,24,WR,5,5,0.02212654399999998,0.0
920523240571850752,2023,1QB,5,13,14,24,TE,2,1,0.029789039999999822,0.0
920523240571850752,2023,1QB,5,14,16,24,RB,4,3,0.061888399999999955,0.0
920523240571850752,2023,1QB,5,14,16,24,WR,6,4,0.0,0.0
920523240571850752,2023,1QB,5,14,16,24,TE,3,1,0.04974415999999948,0.0
920523240571850752,2023,1QB,5,15,17,24,RB,5,2,0.0,0.0
920523240571850752,2023,1QB,5,15,17,24,WR,6,4,0.023873840000000035,0.0
920523240571850752,2023,1QB,5,15,17,24,TE,3,1,0.04974416000000037,0.0
1180667636675596288,2025,1QB,3,12,17,25,QB,3,2,0.0,0.0
1180667636675596288,2025,1QB,3,12,17,25,RB,4,2,0.021924799999999856,0.0
1180667636675596288,2025,1QB,3,12,17,25,WR,7,2,0.20133820000000013,0.0
1180667636675596288,2025,1QB,3,13,18,25,QB,3,2,0.0,0.0
1180667636675596288,2025,1QB,3,13,18,25,RB,4,2,0.021924799999999856,0.0
1180667636675596288,2025,1QB,3,13,18,25,WR,8,1,0.0,0.0
1180667636675596288,2025,1QB,3,14,18,25,QB,3,2,0.0,0.0
1180667636675596288,2025,1QB,3,14,18,25,RB,4,2,0.021924799999999856,0.0
1180667636675596288,2025,1QB,3,14,18,25,WR,8,1,0.0,0.0
1180667636675596288,2025,1QB,3,15,18,25,QB,3,2,0.0,0.0
1180667636675596288,2025,1QB,3,15,18,25,RB,4,2,0.021924799999999967,0.0
1180667636675596288,2025,1QB,3,15,18,25,WR,8,1,0.0,0.0
1180224010881282048,2025,1QB,4,4,11,19,QB,1,1,0.11002087999999999,0.0
1180224010881282048,2025,1QB,4,4,11,19,RB,4,2,0.0,0.0
1180224010881282048,2025,1QB,4,4,11,19,WR,5,2,0.0,0.0
1180224010881282048,2025,1QB,4,4,11,19,TE,1,3,0.08431005333333334,0.0
1180224010881282048,2025,1QB,5,4,16,19,RB,5,1,0.0,0.0
1180224010881282048,2025,1QB,5,4,16,19,WR,7,2,0.0,0.0
1180224010881282048,2025,1QB,6,4,14,19,RB,3,4,0.0,0.0
1180224010881282048,2025,1QB,6,4,14,19,TE,3,1,0.0,0.0
1180224010881282048,2025,1QB,8,4,13,19,RB,3,4,0.018917680000000048,0.0
1180224010881282048,2025,1QB,8,4,13,19,WR,4,1,0.0,0.0
1180224010881282048,2025,1QB,11,4,15,19,QB,2,1,0.0,0.0
1180224010881282048,2025,1QB,11,4,15,19,WR,5,1,0.0,0.0
1180224010881282048,2025,1QB,11,4,15,19,TE,1,1,0.0,0.0
1180224010881282048,2025,1QB,12,4,11,19,QB,1,1,0.0,0.0
1180224010881282048,2025,1QB,12,4,11,19,RB,3,3,0.04886752000000009,0.0
1180224010881282048,2025,1QB,12,4,11,19,WR,5,4,0.034030479999999974,0.0
1180224010881282048,2025,1QB,14,4,15,19,QB,2,2,0.0,0.0
1180224010881282048,2025,1QB,14,4,15,19,RB,3,1,0.0,0.0
1180224010881282048,2025,1QB,14,4,15,19,WR,5,1,0.0,0.0
1180224010881282048,2025,1QB,4,5,13,19,RB,4,2,0.01681099999999991,0.0
1180224010881282048,2025,1QB,4,5,13,19,WR,5,2,0.08467311999999994,0.0
1180224010881282048,2025,1QB,4,5,13,19,TE,2,2,0.0,0.0
1180224010881282048,2025,1QB,5,5,16,19,RB,5,1,0.0,0.0
1180224010881282048,2025,1QB,5,5,16,19,WR,7,2,0.04197008000000002,0.0
1180224010881282048,2025,1QB,6,5,14,19,RB,3,4,4.3420000000016223e-05,0.0
1180224010881282048,2025,1QB,6,5,14,19,TE,3,1,0.0,0.0
1180224010881282048,2025,1QB,8,5,14,19,RB,4,3,0.0,0.0
1180224010881282048,2025,1QB,8,5,14,19,WR,4,1,0.0,0.0
1180224010881282048,2025,1QB,11,5,15,19,QB,2,1,0.0,0.0
1180224010881282048,2025,1QB,11,5,15,19,WR,5,1,0.0,0.0
1180224010881282048,2025,1QB,11,5,15,19,TE,1,1,0.0,0.0
1180224010881282048,2025,1QB,12,5,13,19,QB,1,1,0.0,0.0
1180224010881282048,2025,1QB,12,5,13,19,RB,4,3,0.046184560000000076,0.0
1180224010881282048,2025,1QB,12,5,13,19,WR,6,2,0.12924179999999996,0.0
1180224010881282048,2025,1QB,14,5,16,19,QB,2,1,0.0015004800000002483,0.0
1180224010881282048,2025,1QB,14,5,16,19,RB,4,1,0.0,0.0
1180224010881282048,2025,1QB,14,5,16,19,WR,6,1,0.08727639999999992,0.0
1180224010881282048,2025,1QB,4,6,13,19,RB,4,2,0.01681099999999991,0.0
1180224010881282048,2025,1QB,4,6,13,19,WR,5,2,0.08467311999999994,0.0
1180224010881282048,2025,1QB,4,6,13,19,TE,2,2,0.033545519999999884,0.0
1180224010881282048,2025,1QB,6,6,15,19,RB,4,3,0.03172258666666661,0.0
1180224010881282048,2025,1QB,6,6,15,19,TE,4,1,0.03757352000000003,0.0
1180224010881282048,2025,1QB,8,6,16,19,RB,5,2,0.0,0.0
1180224010881282048,2025,1QB,8,6,16,19,WR,4,1,0.0,0.0
1180224010881282048,2025,1QB,12,6,15,19,QB,2,1,0.0,0.0
1180224010881282048,2025,1QB,12,6,15,19,RB,5,1,0.37719040000000037,0.0
1180224010881282048,2025,1QB,12,6,15,19,WR,7,1,0.047995199999999905,0.0
1180224010881282048,2025,1QB,14,6,16,19,QB,2,1,0.0015004800000002483,0.0
1180224010881282048,2025,1QB,14,6,16,19,RB,4,1,0.0,0.0
1180224010881282048,2025,1QB,14,6,16,19,WR,6,1,0.08727640000000036,0.0
1180224010881282048,2025,1QB,4,7,13,19,RB,4,2,0.01681099999999991,0.0
1180224010881282048,2025,1QB,4,7,13,19,WR,5,2,0.12757467999999994,0.0
1180224010881282048,2025,1QB,4,7,13,19,TE,2,2,0.045374520000000196,0.0
1180224010881282048,2025,1QB,6,7,15,19,RB,4,3,0.05747277333333326,0.0
1180224010881282048,2025,1QB,6,7,15,19,TE,4,1,0.03757352000000003,0.0
1180224010881282048,2025,1QB,12,7,16,19,QB,1,1,0.0,0.0
1180224010881282048,2025,1QB,12,7,16,19,RB,5,2,0.19717231999999996,0.0
1180224010881282048,2025,1QB,14,7,16,19,QB,2,1,0.0015004800000002483,0.0
1180224010881282048,2025,1QB,14,7,16,19,RB,4,1,0.0,0.0
1180224010881282048,2025,1QB,14,7,16,19,WR,6,1,0.08727640000000036,0.0
1180224010881282048,2025,1QB,4,8,14,19,RB,4,2,0.01681099999999991,0.0
1180224010881282048,2025,1QB,4,8,14,19,WR,5,2,0.12757467999999994,0.0
1180224010881282048,2025,1QB,4,8,14,19,TE,3,1,0.02365800000000018,0.0
1180224010881282048,2025,1QB,6,8,15,19,RB,4,3,0.06854775999999996,0.0
1180224010881282048,2025,1QB,6,8,15,19,TE,4,1,0.03757352000000003,0.0
1180224010881282048,2025,1QB,10,8,15,19,QB,2,1,0.0,0.0
1180224010881282048,2025,1QB,10,8,15,19,RB,3,1,0.0,0.0
1180224010881282048,2025,1QB,10,8,15,19,WR,7,2,0.016327720000000046,0.0
1180224010881282048,2025,1QB,14,8,14,19,QB,1,2,0.025288959999999916,0.0
1180224010881282048,2025,1QB,14,8,14,19,RB,5,1,0.0,0.0
1180224010881282048,2025,1QB,14,8,14,19,WR,5,1,0.15403072000000018,0.0
1180224010881282048,2025,1QB,14,8,14,19,TE,3,1,0.0,0.0
1180224010881282048,2025,1QB,4,9,17,19,RB,5,1,0.0,0.0
1180224010881282048,2025,1QB,4,9,17,19,WR,6,1,0.0,0.0
1180224010881282048,2025,1QB,6,9,17,19,RB,4,1,0.1724183199999998,0.0
1180224010881282048,2025,1QB,6,9,17,19,TE,4,1,0.0,0.0
1180224010881282048,2025,1QB,4,10,17,19,RB,5,1,0.0,0.0
1180224010881282048,2025,1QB,4,10,17,19,WR,6,1,0.0,0.0
1180224010881282048,2025,1QB,6,10,18,19,TE,4,1,0.05198999999999998,0.0
1180224010881282048,2025,1QB,4,11,17,19,RB,5,1,0.0,0.0
1180224010881282048,2025,1QB,4,11,17,19,WR,6,1,0.0,0.0
1180224010881282048,2025,1QB,6,11,18,19,TE,3,1,0.12961887999999977,0.0
1180224010881282048,2025,1QB,4,12,18,19,RB,5,1,0.0,0.0
1180224010881282048,2025,1QB,6,12,17,19,WR,7,1,0.0906703999999996,0.0
1180224010881282048,2025,1QB,6,12,17,19,TE,3,1,0.14616736000000063,0.0
1180224010881282048,2025,1QB,14,14,17,19,QB,4,1,0.0,0.0
1180224010881282048,2025,1QB,14,14,17,19,TE,3,1,0.16591264000000017,0.0
1180224010881282048,2025,1QB,14,15,17,19,QB,4,1,0.0,0.0
1180224010881282048,2025,1QB,14,15,17,19,TE,3,1,0.18072368000000028,0.0
914741498980225024,2023,SF_1TE,6,5,16,26,QB,3,3,0.0,0.0
914741498980225024,2023,SF_1TE,6,5,16,26,RB,4,4,0.08369727999999999,0.0
914741498980225024,2023,SF_1TE,6,5,16,26,WR,7,3,0.003073493333333399,0.0
914741498980225024,2023,SF_1TE,6,6,17,26,QB,3,2,0.0,0.0
914741498980225024,2023,SF_1TE,6,6,17,26,RB,4,3,0.12105666666666674,0.0
914741498980225024,2023,SF_1TE,6,6,17,26,WR,8,1,0.3006996799999997,0.0
914741498980225024,2023,SF_1TE,6,7,15,26,QB,2,3,0.014187333333333404,0.0
914741498980225024,2023,SF_1TE,6,7,15,26,RB,4,3,0.0016344533333333782,0.0
914741498980225024,2023,SF_1TE,6,7,15,26,WR,7,1,0.0,0.0
914741498980225024,2023,SF_1TE,6,8,20,26,QB,2,3,0.014187333333333404,0.0
914741498980225024,2023,SF_1TE,6,8,20,26,RB,7,2,0.0,0.0
914741498980225024,2023,SF_1TE,6,8,20,26,WR,9,1,0.0,0.0
914741498980225024,2023,SF_1TE,6,9,20,26,QB,2,3,0.014187333333333404,0.0
914741498980225024,2023,SF_1TE,6,9,20,26,RB,7,2,0.0,0.0
914741498980225024,2023,SF_1TE,6,9,20,26,WR,9,1,0.0,0.0
914741498980225024,2023,SF_1TE,6,10,17,26,QB,2,3,0.014187333333333255,0.0
914741498980225024,2023,SF_1TE,6,10,17,26,RB,5,3,0.0,0.0
914741498980225024,2023,SF_1TE,6,10,17,26,WR,8,3,0.046262959999999964,0.0
914741498980225024,2023,SF_1TE,6,11,15,26,QB,3,2,0.0,0.0
914741498980225024,2023,SF_1TE,6,11,15,26,RB,4,4,0.0,0.0
914741498980225024,2023,SF_1TE,6,11,15,26,WR,7,3,0.05287279999999983,0.0
914741498980225024,2023,SF_1TE,6,11,15,26,TE,1,1,0.3844527200000001,0.0
914741498980225024,2023,SF_1TE,6,12,16,26,QB,3,2,0.0,0.0
914741498980225024,2023,SF_1TE,6,12,16,26,RB,4,4,0.0,0.0
914741498980225024,2023,SF_1TE,6,12,16,26,WR,7,3,0.05287279999999998,0.0
914741498980225024,2023,SF_1TE,6,13,15,26,QB,3,2,0.0,0.0
914741498980225024,2023,SF_1TE,6,13,15,26,RB,4,4,0.0,0.0
914741498980225024,2023,SF_1TE,6,13,15,26,WR,6,4,0.039654599999999984,0.0
914741498980225024,2023,SF_1TE,6,14,17,26,QB,3,2,0.0,0.0
914741498980225024,2023,SF_1TE,6,14,17,26,RB,5,3,0.0,0.0
914741498980225024,2023,SF_1TE,6,14,17,26,WR,7,3,0.0,0.0
914741498980225024,2023,SF_1TE,6,15,17,26,QB,3,2,0.0,0.0
914741498980225024,2023,SF_1TE,6,15,17,26,RB,5,2,0.0,0.0
914741498980225024,2023,SF_1TE,6,15,17,26,WR,7,3,0.0,0.0
1180084795436826624,2025,SF_1TE,7,11,18,27,QB,4,2,0.0,0.0
1180084795436826624,2025,SF_1TE,7,11,18,27,RB,4,2,0.0,0.0
1180084795436826624,2025,SF_1TE,7,11,18,27,WR,7,4,0.0,0.0
1180084795436826624,2025,SF_1TE,7,11,18,27,TE,3,1,0.1641680799999996,0.0
1180084795436826624,2025,SF_1TE,7,12,17,27,QB,4,2,0.0,0.0
1180084795436826624,2025,SF_1TE,7,12,17,27,RB,4,2,0.0005723199999998485,0.0
1180084795436826624,2025,SF_1TE,7,12,17,27,WR,6,5,0.0,0.0
1180084795436826624,2025,SF_1TE,7,12,17,27,TE,3,1,0.1641680799999996,0.0
1180084795436826624,2025,SF_1TE,7,13,17,27,QB,4,2,0.0,0.0
1180084795436826624,2025,SF_1TE,7,13,17,27,RB,4,2,0.0005723199999998485,0.0
1180084795436826624,2025,SF_1TE,7,13,17,27,WR,6,5,0.0,0.0
1180084795436826624,2025,SF_1TE,7,13,17,27,TE,3,1,0.2362820000000001,0.0
1180084795436826624,2025,SF_1TE,7,14,17,27,QB,4,2,0.0,0.0
1180084795436826624,2025,SF_1TE,7,14,17,27,RB,4,2,0.03616160000000024,0.0
1180084795436826624,2025,SF_1TE,7,14,17,27,WR,6,5,0.0,0.0
1180084795436826624,2025,SF_1TE,7,14,17,27,TE,3,1,0.2362820000000001,0.0
1180084795436826624,2025,SF_1TE,7,15,17,27,QB,4,2,0.00013599999999991397,0.0
1180084795436826624,2025,SF_1TE,7,15,17,27,RB,3,3,0.0662953600000001,0.0
1180084795436826624,2025,SF_1TE,7,15,17,27,WR,6,5,0.0,0.0
918260594971672576,2023,SF_2TE,5,4,14,27,QB,1,4,0.0,0.0
918260594971672576,2023,SF_2TE,5,4,14,27,WR,7,6,0.014379453333333311,0.0
918260594971672576,2023,SF_2TE,12,4,18,27,QB,3,3,0.0,0.0
918260594971672576,2023,SF_2TE,12,4,18,27,RB,5,4,0.06240646000000005,0.0
918260594971672576,2023,SF_2TE,12,4,18,27,WR,6,1,0.08054576000000058,0.0
918260594971672576,2023,SF_2TE,12,4,18,27,TE,4,1,0.012154240000000094,0.0
918260594971672576,2023,SF_2TE,5,5,15,27,QB,1,4,0.0,0.0
918260594971672576,2023,SF_2TE,5,5,15,27,WR,8,5,0.0,0.0
918260594971672576,2023,SF_2TE,5,6,14,27,QB,2,3,0.0,0.0
918260594971672576,2023,SF_2TE,5,6,14,27,WR,7,5,0.0,0.0
918260594971672576,2023,SF_2TE,5,7,13,27,QB,2,3,0.04227626666666658,0.0
918260594971672576,2023,SF_2TE,5,7,13,27,WR,7,4,0.01489317999999995,0.0
918260594971672576,2023,SF_2TE,5,7,13,27,TE,2,1,0.0,0.0
918260594971672576,2023,SF_2TE,5,8,17,27,QB,2,3,0.12553296,0.0
918260594971672576,2023,SF_2TE,5,8,17,27,WR,7,4,0.01944099999999993,0.0
918260594971672576,2023,SF_2TE,5,8,17,27,TE,5,1,0.0,0.0
918260594971672576,2023,SF_2TE,5,9,17,27,QB,2,3,0.19336928000000006,0.3333333333333333
918260594971672576,2023,SF_2TE,5,9,17,27,WR,7,4,0.01944099999999993,0.0
918260594971672576,2023,SF_2TE,5,9,17,27,TE,5,1,0.0,0.0
918260594971672576,2023,SF_2TE,5,10,14,27,QB,2,3,0.22699359999999982,0.3333333333333333
918260594971672576,2023,SF_2TE,5,10,14,27,RB,2,1,0.0,0.0
918260594971672576,2023,SF_2TE,5,10,14,27,WR,7,3,0.019857573333333267,0.0
918260594971672576,2023,SF_2TE,5,10,14,27,TE,3,3,0.060471173333333184,0.0
918260594971672576,2023,SF_2TE,5,11,16,27,QB,2,3,0.0,0.0
918260594971672576,2023,SF_2TE,5,11,16,27,RB,2,1,0.0,0.0
918260594971672576,2023,SF_2TE,5,11,16,27,WR,8,2,0.0,0.0
918260594971672576,2023,SF_2TE,5,11,16,27,TE,4,2,0.07889436000000005,0.0
918260594971672576,2023,SF_2TE,5,12,17,27,QB,2,3,0.0,0.0
918260594971672576,2023,SF_2TE,5,12,17,27,RB,3,1,0.0,0.0
918260594971672576,2023,SF_2TE,5,12,17,27,WR,8,2,0.0,0.0
918260594971672576,2023,SF_2TE,5,12,17,27,TE,4,2,0.07889436000000005,0.0
918260594971672576,2023,SF_2TE,5,13,16,27,QB,2,3,0.0,0.0
918260594971672576,2023,SF_2TE,5,13,16,27,RB,3,1,0.0,0.0
918260594971672576,2023,SF_2TE,5,13,16,27,WR,8,2,0.0,0.0
918260594971672576,2023,SF_2TE,5,13,16,27,TE,3,3,0.06923650666666654,0.0
918260594971672576,2023,SF_2TE,5,14,16,27,QB,2,3,0.0,0.0
918260594971672576,2023,SF_2TE,5,14,16,27,RB,3,1,0.0,0.0
918260594971672576,2023,SF_2TE,5,14,16,27,WR,7,3,0.07161482666666667,0.0
918260594971672576,2023,SF_2TE,5,14,16,27,TE,4,2,0.0381234800000001,0.0
918260594971672576,2023,SF_2TE,5,15,17,27,QB,2,3,0.0,0.0
918260594971672576,2023,SF_2TE,5,15,17,27,RB,3,1,0.0,0.0
918260594971672576,2023,SF_2TE,5,15,17,27,WR,7,3,0.08805458666666659,0.0
918260594971672576,2023,SF_2TE,5,15,17,27,TE,5,1,0.026326159999999987,0.0
920016644603248640,2023,SF_2TE,4,4,19,30,QB,3,3,0.0,0.0
920016644603248640,2023,SF_2TE,4,4,19,30,RB,4,7,0.006309394285714198,0.0
920016644603248640,2023,SF_2TE,4,4,19,30,TE,5,1,0.022905039999999488,0.0
920016644603248640,2023,SF_2TE,4,5,20,30,QB,3,3,0.0,0.0
920016644603248640,2023,SF_2TE,4,5,20,30,RB,5,6,0.00023873333333327787,0.0
920016644603248640,2023,SF_2TE,4,5,20,30,TE,5,1,0.058880239999999695,0.0
920016644603248640,2023,SF_2TE,4,6,22,30,QB,3,3,0.0,0.0
920016644603248640,2023,SF_2TE,4,6,22,30,RB,6,5,0.0,0.0
920016644603248640,2023,SF_2TE,4,7,22,30,QB,3,3,0.0,0.0
920016644603248640,2023,SF_2TE,4,7,22,30,RB,6,5,0.0,0.0
920016644603248640,2023,SF_2TE,4,8,22,30,QB,3,3,0.0,0.0
920016644603248640,2023,SF_2TE,4,8,22,30,RB,7,4,0.0,0.0
920016644603248640,2023,SF_2TE,4,8,22,30,TE,5,1,0.17024560000000033,0.0
920016644603248640,2023,SF_2TE,4,9,20,30,QB,3,3,0.0,0.0
920016644603248640,2023,SF_2TE,4,9,20,30,RB,5,6,0.0,0.0
920016644603248640,2023,SF_2TE,4,9,20,30,TE,5,1,0.2431492000000004,0.0
920016644603248640,2023,SF_2TE,4,10,20,30,QB,2,4,0.0,0.0
920016644603248640,2023,SF_2TE,4,10,20,30,RB,5,6,0.0,0.0
920016644603248640,2023,SF_2TE,4,11,20,30,QB,2,4,0.0,0.0
920016644603248640,2023,SF_2TE,4,11,20,30,RB,5,6,0.0,0.0
920016644603248640,2023,SF_2TE,4,12,20,30,QB,2,4,0.0,0.0
920016644603248640,2023,SF_2TE,4,12,20,30,RB,5,6,0.0,0.0
920016644603248640,2023,SF_2TE,4,13,18,30,QB,2,4,0.0,0.0
920016644603248640,2023,SF_2TE,4,13,18,30,RB,4,7,0.0,0.0
920016644603248640,2023,SF_2TE,4,13,18,30,WR,6,1,0.14945096000000024,0.0
920016644603248640,2023,SF_2TE,4,14,17,30,QB,2,4,0.0,0.0
920016644603248640,2023,SF_2TE,4,14,17,30,RB,4,7,0.0,0.0
920016644603248640,2023,SF_2TE,4,14,17,30,WR,6,1,0.1496663199999988,0.0
920016644603248640,2023,SF_2TE,4,14,17,30,TE,5,1,0.056713440000000226,0.0
920016644603248640,2023,SF_2TE,4,15,16,30,QB,2,3,0.0,0.0
920016644603248640,2023,SF_2TE,4,15,16,30,RB,3,8,0.009114339999999999,0.0
920016644603248640,2023,SF_2TE,4,15,16,30,WR,6,1,0.212539679999999,0.0
920016644603248640,2023,SF_2TE,4,15,16,30,TE,5,1,0.2129227999999994,0.0
